category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness
CONFIRMED,3.2947689,1.7483103,1324.0402774,1324.0402774,2.5248559,3853.0,0.62326,4.63168,-0.1872446486738182
CONFIRMED,0.7645807,1.07057,394.9832006,394.9832006,1.2407226,3853.0,0.62326,4.63168,-0.1872446486738182
CONFIRMED,12.6396982,3.3830702,3292.6812864,3292.6812864,4.6025162,5217.0,0.789425,4.59186,-0.517473238108388
CANDIDATE,1.8428078,1.449,1950.0,1950.0,21.2705,5080.0,4.09,4.48159,-0.2651148782046791
CONFIRMED,1.7208555,1.8346409,10014.2587401,10014.2587401,13.4646314,5832.83,1.33402,4.20893,1.3728556855306138
CANDIDATE,4.7802597,1.4588658,1015.4550043,1015.4550043,7.6126429,5826.0,2.3387201,3.7213,-0.2453256695984891
CANDIDATE,0.3814849,0.565,570.0,570.0,2.0605,4255.0,0.71,4.55641,0.0209402765392929
CANDIDATE,4.6595169,0.9011821,1725.1706259,1725.1706259,2.1961507,3489.0,0.490729,4.74553,-0.2249850588949121
CONFIRMED,6.4002807,2.1559875,1026.6018729,1026.6018729,2.2730301,4599.0,0.720551,4.58487,-0.3358168804695198
CANDIDATE,4.8204512,1.756,1930.0,1930.0,2.36747,3692.0,0.52,4.71598,0.3786777039434587
CONFIRMED,18.6548829,5.4431451,1495.4449473,1495.4449473,4.3869878,5141.0,0.876154,4.49143,-0.2350328304472818
CONFIRMED,4.3074513,2.3379196,1094.8419495,1094.8419495,3.2819879,5141.0,0.876154,4.49143,-0.2350328304472818
CONFIRMED,5.9041278,2.7678313,773.9266468,773.9266468,2.4489454,5141.0,0.876154,4.49143,-0.2350328304472818
CONFIRMED,37.9251983,3.5345219,1370.7888539,1370.7888539,3.241643,5141.0,0.876154,4.49143,-0.2350328304472818
CONFIRMED,15.9234883,4.021,493.0,493.0,2.18203,5711.85,1.08,4.38315,-1.8940179407829556
CONFIRMED,4.3601536,2.3408909,5592.2909183,5592.2909183,6.9564258,5227.0,0.874131,4.50479,-0.2747950483587911
CONFIRMED,13.0791581,2.97,1143.0,1143.0,3.25485,5453.0,1.0,4.41707,-0.8289541562318302
CONFIRMED,4.6517186,2.709,978.0,978.0,2.66889,5154.0,0.85,4.47072,-0.8364899848961079
CONFIRMED,9.1549418,2.457,1101.0,1101.0,2.62011,5154.0,0.85,4.47072,-0.8364899848961079
CONFIRMED,19.9815709,2.724,909.0,909.0,2.54717,5154.0,0.85,4.47072,-0.8364899848961079
FALSE POSITIVE,1.4415044,0.9274524,547.3172736,547.3172736,3.8345209,6603.0,1.58365,4.438,-2.860442016801677
CANDIDATE,5.9630544,2.951,11000.0,11000.0,10.0859,5273.0,0.94,4.438,-0.5611565376013102
CANDIDATE,1.1219715,0.8226121,3997.6445916,3997.6445916,3.9968417,5780.0,0.624,4.67672,0.3054024918908156
FALSE POSITIVE,4.6756655,1.914,738.0,738.0,4.03134,5779.0,1.45,4.88162,-1.0196963950976272
CANDIDATE,1.0180114,1.1353639,2618.9492168,2618.9492168,6.5875997,5451.0,1.0933,4.33923,-0.4716455971256315
CONFIRMED,10.288886,1.391,854.0,854.0,2.63881,5126.0,0.87,4.49772,-1.4840198479265283
FALSE POSITIVE,1.0332441,3.8017836,26111.5081972,26111.5081972,4.087988,2972.0,0.156193,5.15741,1.2234869840386875
CONFIRMED,5.4526479,3.401,7750.0,7750.0,14.5502,6509.0,1.57,4.17233,-1.0349150929854845
CANDIDATE,10.2613397,4.855,726.0,726.0,3.60391,6124.0,1.49,4.15391,-1.487334387200817
CONFIRMED,3.4779776,2.5103489,27021.6932424,27021.6932424,12.5541925,4699.0,0.765001,4.54638,-0.2514523595694458
CONFIRMED,3.0354017,2.8809533,16196.2158157,16196.2158157,14.1334903,5751.0,1.07224,4.35036,0.752650859770659
CONFIRMED,3.1274634,1.9812695,1331.83693,1331.83693,2.5802896,4225.0,0.693431,4.5756,-0.4608626227767476
CONFIRMED,7.4931613,1.9339295,1650.6470497,1650.6470497,2.7733674,4225.0,0.693431,4.5756,-0.4608626227767476
CONFIRMED,49.825166,3.8714976,2059.4069037,2059.4069037,3.8319135,4225.0,0.693431,4.5756,-0.4608626227767476
CANDIDATE,18.0574016,3.592177,1198.0572128,1198.0572128,3.8092663,5897.0,1.01,4.45922,-0.5313808243424601
CANDIDATE,20.8774413,3.562,771.0,771.0,2.16145,5396.0,0.9,4.50457,-1.2052554542479952
CANDIDATE,1.0214555,1.252,319.0,319.0,1.46266,5098.0,0.82,4.54682,-1.857196534057505
CANDIDATE,2.7441672,1.418,5650.0,5650.0,7.84317,5040.0,0.97,4.38482,-0.5696726366609399
CONFIRMED,2.2047452,3.996,6872.0,6872.0,17.9781,6532.23,1.99,3.96818,-0.9413176502991778
CONFIRMED,10.8948421,2.0719394,3168.3853584,3168.3853584,2.4691414,3618.0,0.435666,4.79432,-0.3208064900406758
CONFIRMED,18.8016111,1.9093524,1686.7881033,1686.7881033,1.9112282,3618.0,0.435666,4.79432,-0.3208064900406758
CONFIRMED,6.7900981,6.0786576,2158.1733568,2158.1733568,9.7548481,6378.0,2.00068,4.438,0.0442216984289277
CONFIRMED,8.157721,3.788,10273.0,10273.0,9.31888,5091.2,0.9,4.47,-0.8665107657537958
CONFIRMED,4.2529641,2.5733867,758.584999,758.584999,2.3483383,5591.0,0.848906,4.38111,-0.3517462743940083
CANDIDATE,9.2378703,2.535,660.0,660.0,2.22995,5591.0,0.85,4.38111,-0.3517462743940083
CONFIRMED,3.7955178,2.0198135,52278.9940979,52278.9940979,10.3261619,3424.0,0.445372,4.438,1.570135102595421
FALSE POSITIVE,14.3034613,3.135,48840.0,48840.0,18.4949,5056.6,0.83,4.53,-0.0617700380686243
CONFIRMED,6.1349783,5.661,3860.0,3860.0,13.1383,5828.7,2.05,3.84,-2.51697977702984
CONFIRMED,3.3159772,1.494,2770.0,2770.0,4.5947,4972.7,0.81,4.54,-0.3304866601947878
CONFIRMED,4.6313014,1.435,4860.0,4860.0,9.34848,5736.0,1.07,4.39,-0.7020091400336068
CANDIDATE,19.3203478,4.215,13910.0,13910.0,9.38964,4968.1,0.8,4.5,0.2055987122639295
FALSE POSITIVE,11.3246821,5.9704136,1937.5829721,1937.5829721,4.2917226,5518.0,0.824734,4.59176,-0.5933216599488335
FALSE POSITIVE,6.261169,2.0369188,4005.022808,4005.022808,1.3468319,3145.0,0.211257,5.04431,0.598380806301968
CANDIDATE,14.8559691,3.711,1127.0,1127.0,2.72638,5544.0,0.86,4.5609,-1.1003971553950709
CONFIRMED,14.4751062,1.6182484,9618.5798534,9618.5798534,8.6976173,3841.0,0.55035,4.69364,0.1336101051051876
CONFIRMED,9.6141636,3.4271882,933.6532689,933.6532689,3.2264735,5477.0,0.840608,4.5707,-0.9614499535437414
CONFIRMED,4.9404714,1.954,455.0,455.0,2.3216,6086.0,1.13,4.26269,-2.1926940768670984
CANDIDATE,9.6926392,3.0182304,1838.2370548,1838.2370548,3.289074,4665.0,0.746003,4.56182,-0.5687536331652964
CANDIDATE,6.390888,3.766,435.0,435.0,2.47201,6191.0,1.32,4.27017,-1.164267898342294
CONFIRMED,0.9689927,2.5496309,13532.9710157,13532.9710157,17.1331258,6430.0,1.41398,4.25113,-0.0775156312939824
CONFIRMED,10.338505,4.242,18162.0,18162.0,11.8729,5336.96,0.84,4.55466,-1.1097403576007798
FALSE POSITIVE,1.283251,2.012261,1961.318203,1961.318203,2.558112,3855.0,0.560391,4.68499,0.5927442515286878
FALSE POSITIVE,1.2284388,1.9190118,1229.4965125,1229.4965125,1.866263,3526.0,0.53023,4.71105,-0.3875261438243952
CANDIDATE,0.6166953,0.712,1089.0,1089.0,10.4852,6588.0,1.57,4.1855,-0.8568305955996838
CANDIDATE,9.6001126,4.9882857,380.4193796,380.4193796,2.4070295,5891.0,1.2103699,4.30161,-1.8201300597332168
CONFIRMED,2.6998294,2.208,2798.0,2798.0,4.94551,6180.0,0.92,4.57956,-1.0002625345097524
FALSE POSITIVE,0.581322,1.3261177,3206.6010016,3206.6010016,2.2014886,3446.0,0.38621,4.83941,0.8789219400720787
CONFIRMED,0.980972,0.5405036,6178.392421,6178.392421,5.9162923,4486.0,0.764401,4.49914,-1.0190653460306198
CONFIRMED,5.3987355,3.127,352.0,352.0,2.25345,5875.23,1.26,4.26474,-1.258937511773519
CANDIDATE,7.16199,7.668,800.0,800.0,5.05452,6229.0,1.81,4.0,-0.4237348815527502
FALSE POSITIVE,1.4412175,1.666,12927.0,12927.0,17.0442,5672.9,1.46,4.13,-1.0526641138313455
CANDIDATE,1.6849938,0.916,990.0,990.0,3.76716,5923.0,1.11,4.38,-0.4309031088187692
CONFIRMED,3.9152737,2.562,3350.0,3350.0,9.43435,5714.0,1.58,4.05,-0.3786424433665079
CONFIRMED,3.1968838,3.7533697,7958.980656,7958.980656,14.9685779,6470.0,1.59715,4.15,-0.4696237894352161
CONFIRMED,3.9443668,4.8652146,6732.488454,6732.488454,14.5727196,5494.0,1.75475,3.93,-0.4654576402549654
CONFIRMED,4.5371361,4.042155,4199.7558754,4199.7558754,9.8153513,5731.0,1.48668,4.1,-0.3708615471033925
CONFIRMED,14.3392144,4.6064739,392.6346872,392.6346872,2.2963233,6295.7,1.1374201,4.438,-2.52831415347611
CONFIRMED,2.8716983,4.668,8568.0,8568.0,18.1267,6840.0,1.91,4.05,-1.066547193305534
CONFIRMED,6.0964074,2.3632965,1142.4891745,1142.4891745,2.5856853,4820.4,0.731699,4.6,-0.6385366319344946
CANDIDATE,5.6666168,3.604,9780.0,9780.0,14.8589,6530.0,1.47,4.23,-0.5461461471724663
FALSE POSITIVE,1.56029,2.751,1690.0,1690.0,18.4825,6897.0,2.29,3.89,-1.036048530630111
FALSE POSITIVE,8.8735214,4.059,1949.0,1949.0,6.0401,5992.0,1.18,4.34,-1.10161024000932
FALSE POSITIVE,1.3797091,2.352,1320.0,1320.0,22.2329,5924.0,2.67,3.68,-0.580210543410986
CANDIDATE,6.2407826,1.513,6114.0,6114.0,16.0959,4174.0,0.9,4.34197,-1.04590024810341
FALSE POSITIVE,2.6796,2.771,7590.0,7590.0,11.8862,5938.0,1.32,4.23,-0.606310242687262
CANDIDATE,6.1406417,2.3525428,9437.1831553,9437.1831553,26.5174686,8298.0,1.87493,4.19,-0.6015926914096253
FALSE POSITIVE,11.0765063,4.692,4400.0,4400.0,12.8076,6460.0,1.86,4.0,-0.8908337249384941
FALSE POSITIVE,2.5778717,3.472,1010.0,1010.0,18.687,8321.0,3.16,3.75,-1.4799823592356682
FALSE POSITIVE,3.80509,3.347,1280.0,1280.0,8.57193,6555.5,2.35,3.83,-0.75396347098732
FALSE POSITIVE,2.99041,3.952,1290.0,1290.0,24.2511,8542.0,3.56,3.66,-0.7793279674670807
FALSE POSITIVE,0.890967,1.784,1100.0,1100.0,2.89678,5159.2,0.87,4.5,-1.373923229148435
CONFIRMED,2.1096805,2.1344043,1309.7297126,1309.7297126,3.6396725,5673.0,0.940806,4.55383,-0.4642323022607736
FALSE POSITIVE,2.03905,2.26,430.0,430.0,6.42307,9003.0,2.68,3.94,-2.020362541364026
FALSE POSITIVE,2.9424142,4.073,1400.0,1400.0,9.70968,6854.0,1.79,4.1,-0.8420652727696787
FALSE POSITIVE,1.0793011,2.196,1562.0,1562.0,3.31116,4349.3,0.67,4.62,-0.9698067586641268
CANDIDATE,3.9392211,2.379,1468.0,1468.0,27.6744,8715.0,4.12,3.55,-1.949470611710085
FALSE POSITIVE,4.0157492,2.706,1150.0,1150.0,6.47219,6585.0,2.07,3.94,-0.7376052087648653
FALSE POSITIVE,2.01976,3.394,3963.85,3963.85,7.3626,7274.6,1.72,4.18,-0.7844131201429748
CANDIDATE,8.1995368,2.1168277,903.3694431,903.3694431,1.9226211,4028.0,0.650533,4.55902,-0.9726863029504762
FALSE POSITIVE,2.65646,2.475,773.369,773.369,12.1711,6135.4,3.98,3.4,-1.519254441949501
CONFIRMED,4.7201912,4.416,6710.0,6710.0,15.2105,6696.0,1.8,4.08,-1.5491649423877114
FALSE POSITIVE,3.3295394,2.77,2620.0,2620.0,14.3988,7965.0,2.35,3.98,-0.6636560608154165
FALSE POSITIVE,3.8615978,1.678,1020.0,1020.0,13.8394,7396.0,2.45,3.89,-0.8285252879338642
CONFIRMED,3.3448312,3.322,13626.0,13626.0,21.2012,9364.0,1.76,4.32,-1.0324215301673048
CONFIRMED,95.174,11.6316864,2600.061605,2600.061605,7.8498891,5723.2,1.51811,3.6,-0.0463920462415228
CONFIRMED,8.8803281,2.71,1238.0,1238.0,3.20594,5555.7,0.92,4.49,-2.00399202576163
CONFIRMED,28.580474,4.5139977,1081.396943,1081.396943,3.1455035,5555.7,0.920435,4.49,-2.00399202576163
CONFIRMED,38.3511223,5.9120193,1029.0917261,1029.0917261,3.2843583,5555.7,0.920435,4.49,-2.00399202576163
CONFIRMED,1.4015183,1.1583061,593.7540922,593.7540922,1.4616853,3794.0,0.597007,4.67812,-1.4299946957626315
FALSE POSITIVE,8.5874668,5.1458902,1904.8131484,1904.8131484,5.3744721,5929.0,0.987583,4.48275,-0.4657027078538042
FALSE POSITIVE,6.4474918,2.643,9270.0,9270.0,48.9878,6477.6,1.69,4.13,-1.2424383356817323
FALSE POSITIVE,3.4040139,4.837,935.0,935.0,5.34279,9622.0,1.65,4.39,-0.9543062330376064
FALSE POSITIVE,13.7432169,2.73,5046.0,5046.0,25.7481,5941.5,1.4,4.23,-1.6394110856599056
CONFIRMED,5.5025577,3.1711008,844.7022676,844.7022676,2.7049797,4965.0,0.784109,4.56,-0.5132458220284278
CONFIRMED,1.7622537,0.8779711,733.5550822,733.5550822,2.5235818,4965.0,0.784109,4.56,-0.5132458220284278
CONFIRMED,0.8474218,0.8758764,424.3932848,424.3932848,1.7536544,5300.0,0.846387,4.56,-0.5196175795982233
CONFIRMED,4.8420438,2.4105648,318.6638392,318.6638392,1.6177405,5300.0,0.846387,4.56,-0.5196175795982233
FALSE POSITIVE,2.14056,2.029,355.8315803,355.8315803,1.83828,4567.0,0.84,4.39,-0.5496996273556206
CANDIDATE,12.71672,2.529,388.126,388.126,2.7546,5711.1,1.27,4.24,-1.35743017974662
CONFIRMED,4.1269046,4.405,10831.0,10831.0,17.0952,6888.0,1.59,4.23416,-1.4356802640556798
CANDIDATE,5.5402372,7.713,2710.0,2710.0,17.4013,6415.0,3.39,3.49,-0.7382178777619607
FALSE POSITIVE,4.4350025,2.252,2085.0,2085.0,9.91393,9706.0,1.87,4.29,-0.8660206305561193
FALSE POSITIVE,1.4287976,2.93,1768.0,1768.0,9.00484,9224.0,1.65,4.37,-1.7005248181201984
CANDIDATE,2.1702725,2.1417853,5156.7735359,5156.7735359,15.2590586,9218.0,1.8527499,4.27,-1.783559847296576
FALSE POSITIVE,0.33759,1.351,529.0,529.0,2.96097,7387.0,1.37,4.39,-0.8237464697565171
FALSE POSITIVE,1.67346,2.54,390.0,390.0,5.10182,10445.0,2.45,4.09,-1.7931664971710362
FALSE POSITIVE,2.5152549,2.386,1870.0,1870.0,13.4294,5915.0,2.11,3.82,-0.7907236108130609
CONFIRMED,0.4628844,0.5588219,4489.9119215,4489.9119215,1.3543237,3043.0,0.188624,5.09707,0.220547835793064
FALSE POSITIVE,0.70902,2.49,570.0,570.0,5.18865,8999.0,2.36,4.05,-0.9491598134620026
CANDIDATE,2.237462,2.991,4281.0,4281.0,10.2256,7050.0,1.66,4.19,-0.8231950676591312
FALSE POSITIVE,9.6926509,2.819,1393.0,1393.0,13.5133,6012.0,3.51,3.39,-0.7226560852357309
CANDIDATE,1.7753644,2.034,878.0,878.0,9.49405,9598.0,3.23,3.81,-1.441010484330412
FALSE POSITIVE,1.8286961,3.37,7283.0,7283.0,21.4433,6046.3,1.23,4.43,-0.6610215841279058
FALSE POSITIVE,14.8626982,3.3250502,8264.2193919,8264.2193919,26.5090911,5705.0,1.73364,3.97,-1.8880382913713016
FALSE POSITIVE,2.0881134,2.307,730.0,730.0,5.41738,6255.8,1.7,4.11,-1.423108296235276
FALSE POSITIVE,1.25562,2.304,290.0,290.0,2.95064,5717.0,1.72,3.97,-1.4859803887172345
FALSE POSITIVE,7.6047417,5.23,1200.0,1200.0,6.14418,9139.0,1.8,4.29,-0.6998035316440621
FALSE POSITIVE,4.8173797,1.323,1800.0,1800.0,1.71137,4651.0,0.69,4.56937,-0.5280111448584341
FALSE POSITIVE,5.2651271,2.463,3450.0,3450.0,11.2446,8728.0,1.7,4.32,-1.4171899137233326
CANDIDATE,5.0095595,3.353,8700.0,8700.0,36.2553,6527.0,1.75,4.11,-0.9899635686685744
FALSE POSITIVE,6.1600888,1.67,1120.0,1120.0,8.22262,5772.0,1.55,4.07,-0.7665844523274908
CONFIRMED,3.8529998,3.225,8913.0,8913.0,15.4014,6893.4,1.57,4.22,-0.9606957580083172
FALSE POSITIVE,1.06884,2.512,470.0,470.0,10.3628,9222.0,4.94,3.42,-1.0646479194145375
FALSE POSITIVE,5.4561177,3.1,1360.0,1360.0,5.78741,7465.0,1.51,4.31,-0.6782375829462944
FALSE POSITIVE,1.7380504,1.496,956.0,956.0,4.42263,6026.0,1.45,4.16,-0.8008939161648483
FALSE POSITIVE,5.7785318,2.348,4990.0,4990.0,42.6903,8224.0,2.92,3.81,-1.1884683237275735
CANDIDATE,1132.0244686,4.119,18121.2,18121.2,30.6957,5984.0,2.07,3.98,-0.7227173521354403
CANDIDATE,6.1982658,1.912,3896.0,3896.0,7.84585,5722.0,1.11,4.35582,-1.2191630404820673
CANDIDATE,6.5601782,4.058,2474.0,2474.0,28.2675,9976.0,2.62,4.01,-0.725903230920338
FALSE POSITIVE,0.44482,1.058,1610.0,1610.0,10.8884,7184.0,1.88,4.1,-1.1883090297883292
FALSE POSITIVE,1.532703,2.698,1250.0,1250.0,10.8699,6023.1,1.39,4.24,-1.2263925346477969
FALSE POSITIVE,0.7131492,2.428,450.0,450.0,4.89712,5128.9,1.93,3.88,-0.9575533787222136
CONFIRMED,25.8386422,5.209,1806.0,1806.0,4.31235,5769.0,1.03,4.43,-0.9202418367990866
FALSE POSITIVE,0.78381,1.443,426.099,426.099,3.89595,7842.0,1.72,4.22,-1.5961321477050665
CONFIRMED,4.4652986,2.502,14440.0,14440.0,14.5331,6051.2,1.18,4.35,-1.104955412733462
CONFIRMED,11.0708575,2.1937617,1149.7328034,1149.7328034,2.3337648,4356.0,0.700727,4.53491,-1.3480073305712883
FALSE POSITIVE,2.6380089,3.55,1683.0,1683.0,12.8098,7495.0,2.5,3.88,-0.7686062600179062
FALSE POSITIVE,2.7260173,2.703,1165.0,1165.0,4.98036,5256.0,0.79,4.59,-0.6761545083561685
FALSE POSITIVE,2.86876,2.422,1030.0,1030.0,8.48351,8342.0,2.65,3.9,-0.7136498509784247
FALSE POSITIVE,2.958148,3.769,980.0,980.0,4.47387,6294.0,1.58,4.13,-1.299514579451165
FALSE POSITIVE,0.98736,1.464,370.0,370.0,3.41784,6301.3,1.69,4.07,-0.8798669498904809
FALSE POSITIVE,3.99307,4.783,3892.81,3892.81,6.35126,4731.1,0.93,4.35,-0.7610091644539201
FALSE POSITIVE,8.6795072,3.628,10160.0,10160.0,24.132,6057.0,1.14,4.43,-0.8478856282420871
CANDIDATE,6.5560604,2.703,861.0,861.0,13.1465,8918.0,4.58,3.51,-1.7980127089380633
FALSE POSITIVE,1.3812787,2.4,1573.0,1573.0,5.91488,6483.0,1.38,4.28,-0.8290154231315406
CANDIDATE,2.2813432,1.1601933,1126.6619488,1126.6619488,12.7387194,6174.0,2.35511,4.27404,-1.0911764869887803
FALSE POSITIVE,5.48923,3.29,910.0,910.0,11.8401,6004.0,1.62,4.06,-0.3834212615438539
FALSE POSITIVE,0.43889,0.947,650.0,650.0,6.69456,7111.0,2.32,3.91,-0.5968751401319877
FALSE POSITIVE,2.3359622,6.0165684,3066.2492749,3066.2492749,18.3852989,7577.0,2.0780001,4.05,-0.505526192665023
CANDIDATE,6.8674054,3.488,779.0,779.0,2.4024,6051.5,1.03,4.48,-0.3806642510569233
CANDIDATE,14.431887,3.265,1687.0,1687.0,3.73311,6051.5,1.03,4.48,-0.3806642510569233
CONFIRMED,10.5739824,4.04,5460.0,5460.0,9.43898,6519.0,1.27,4.36,-0.0840711895629062
CONFIRMED,9.9783319,4.2281711,179.2248456,179.2248456,2.0515332,6073.5,1.47131,4.1,-2.350395076719525
CONFIRMED,4.4247042,1.318,2447.0,2447.0,8.3621,6594.0,1.49,4.23,-1.6787628153433598
CONFIRMED,2.2222094,2.461,87.0,87.0,1.39527,6594.0,1.49,4.23,-1.6787628153433598
CONFIRMED,1.0082361,1.41,228.0,228.0,1.7202,5795.29,1.13,4.438,-2.5608468772218904
CONFIRMED,1.2168732,0.86,1240.0,1240.0,3.43106,4634.6,0.78,4.51,-0.8406561340763575
CONFIRMED,1.4520486,1.339,393.0,393.0,1.404,4184.0,0.69,4.57376,-1.5068724015181971
CANDIDATE,4.731977,0.361,3470.0,3470.0,6.97384,4223.45,0.66,4.61744,-0.2843526847134831
CANDIDATE,6.1182129,0.6671441,1805.1895773,1805.1895773,6.1579891,5427.0,0.890109,4.51461,-0.8853197039646328
CANDIDATE,3.0197807,3.5896763,12016.7483851,12016.7483851,17.9176077,7128.0,1.58815,4.23768,-0.3276683828081477
CANDIDATE,14.4204896,5.1737619,1061.4991496,1061.4991496,4.7909139,6383.0,1.41048,4.24518,-1.939502487127338
CONFIRMED,1.0697621,1.356,376.0,376.0,1.60037,4946.0,0.8,4.53834,-1.5254975390299057
CONFIRMED,3.0726434,2.2602485,10471.4949697,10471.4949697,19.9197757,7164.0,1.55831,4.25661,-1.870877432762652
FALSE POSITIVE,0.6763235,4.916459,30.1617977,30.1617977,1.700035,8475.0,2.9486499,3.82228,-2.938532807171492
CONFIRMED,2.8997405,1.849,13760.0,13760.0,10.0433,5224.0,0.82,4.55801,-0.5191887113002562
CANDIDATE,0.8533534,1.2018737,25080.3290695,25080.3290695,12.600718,3658.0,0.608076,4.438,1.9281175975984255
CONFIRMED,6.9561134,3.3628003,15989.231101,15989.231101,12.090823,5387.0,0.940037,4.46259,-0.205318384088141
CONFIRMED,13.001789,4.4847322,1339.5837664,1339.5837664,3.84805,5914.0,1.00826,4.46,-0.8779676759994843
FALSE POSITIVE,2.7556532,3.3967282,2854.4589288,2854.4589288,6.4145519,4993.0,0.696945,4.66918,-0.3918148268040647
CANDIDATE,4.8962484,2.362418,1186.0289925,1186.0289925,3.5246468,4528.99,0.799965,4.48318,-0.6424577135159065
CANDIDATE,1.0318213,1.599,5577.0,5577.0,28.2906,5810.6,1.49,4.13,-1.4129808777132846
FALSE POSITIVE,0.78999,1.153,5750.0,5750.0,1.99,5558.0,1.1,4.43,-1.099312731270211
FALSE POSITIVE,11.35626,6.047,2190.0,2190.0,12.9372,6314.0,2.14,3.87,-0.438867805781013
FALSE POSITIVE,0.6412558,1.1161082,1029.5348333,1029.5348333,4.841202,5854.65,1.47292,4.1262,0.0502871215001749
CONFIRMED,2.3109689,3.4303821,6829.4236495,6829.4236495,17.30428,6371.0,1.95411,3.94807,-1.0960410788257198
CONFIRMED,7.4341456,2.424,701.0,701.0,1.97737,5064.0,0.78,4.57887,-1.94578847103754
CONFIRMED,2.650232,2.03,6449.0,6449.0,15.9327,7400.0,1.94,4.11,-2.307054871864977
CANDIDATE,6.1095756,2.441,510.0,510.0,2.19963,5587.0,0.91,4.51,-1.2856988935666585
CANDIDATE,12.4379715,1.7137815,123693.2601599,123693.2601599,24.6478297,3275.0,0.476997,4.75761,0.5519404963221162
CANDIDATE,29.871853,4.6960535,712.5668187,712.5668187,2.4078494,5393.86,0.735511,4.67802,-2.1453960302913124
CANDIDATE,0.6858178,1.3936363,148.2277582,148.2277582,0.9996714,5142.0,0.82354,4.54622,-0.9702356269620938
CANDIDATE,0.8675883,1.3814953,321.4840933,321.4840933,1.4302423,5011.22,0.74524,4.6136,-0.2899279725870539
CONFIRMED,18.840891,5.765,331.0,331.0,2.00342,6093.0,1.22,4.32207,-1.7583852782059144
CONFIRMED,5.1396666,0.8991981,769.5996824,769.5996824,2.259057,5374.0,0.815924,5.96065,-0.7597838264597284
CONFIRMED,9.4280902,1.377,799.0,799.0,2.49195,5374.0,0.82,5.96065,-0.7597838264597284
CONFIRMED,27.6438617,5.321,560.0,560.0,3.68027,5873.0,1.62,4.043,-0.9662471517910006
CONFIRMED,6.267832,2.789,321.0,321.0,1.99779,5950.0,1.15,4.438,-3.9568744540041
CANDIDATE,15.5174519,5.322,434.0,434.0,2.43592,5780.0,1.34,4.438,-1.0746834375869645
CANDIDATE,4.6274206,4.6582573,152.4142924,152.4142924,1.43332,5780.0,1.34,4.438,-1.0746834375869645
CANDIDATE,22.092974,5.813,435.0,435.0,2.33525,5885.0,1.24,4.27782,-1.2737702281932055
CONFIRMED,0.4090681,0.6165726,1281.2294665,1281.2294665,1.1833779,3328.0,0.308799,4.91612,0.5695240965387613
CONFIRMED,23.5407467,4.025,956.0,956.0,2.11441,5236.0,0.75,4.63898,-0.9962740593386604
CONFIRMED,0.4702719,1.3258819,209.49313,209.49313,1.4344026,5466.0,0.92499,4.48625,-0.864856559461637
CANDIDATE,9.8130697,3.91,630.0,630.0,2.67352,6240.0,1.06,4.46607,-0.585969631983685
CANDIDATE,4.7842093,2.947,390.0,390.0,2.14401,6240.0,1.06,4.46607,-0.585969631983685
CANDIDATE,6.3170657,2.4466954,688.3375977,688.3375977,2.4720516,5180.0,0.83031,4.54308,-0.4984804991984227
CANDIDATE,4.5057387,1.885675,428.7456455,428.7456455,1.7133121,5180.0,0.83031,4.54308,-0.4984804991984227
FALSE POSITIVE,1.2273079,4.8114753,66.4147779,66.4147779,3.6075647,6906.0,4.12041,4.438,-2.1201540676109696
CONFIRMED,8.0970819,3.127852,4723.0724376,4723.0724376,2.6354043,3391.0,0.381586,4.84373,0.9850974772687592
CANDIDATE,2.3691849,1.6840374,699.3113402,699.3113402,1.614201,5780.0,0.604385,4.64751,-0.5016663779833205
CANDIDATE,5.13002,4.78,3376.0,3376.0,8.86428,5430.7,1.58,4.4,0.0705051984043331
CONFIRMED,2.0439268,1.008937,465.1929875,465.1929875,1.0924808,3407.0,0.473603,4.7606,-0.9393571095084718
CONFIRMED,16.5379864,2.796,608.0,608.0,2.51948,5781.0,1.03,4.43068,-1.571447713812081
CONFIRMED,11.0619937,1.7587777,3249.1164334,3249.1164334,1.6184944,3248.0,0.275364,4.95407,0.4479705675149793
CONFIRMED,6.5886877,1.678,852.0,852.0,2.12746,4920.0,0.71,4.64,-0.870738181833756
CONFIRMED,4.3135263,1.874,274.0,274.0,1.17405,4920.0,0.71,4.64,-0.870738181833756
CANDIDATE,2.6794168,2.988801,13578.3447901,13578.3447901,13.6925582,6075.0,1.14394,4.38,-0.2466735413920997
CANDIDATE,3.6231364,2.385,17749.0,17749.0,18.4921,6458.8,1.35,4.32,-0.8635699545677369
CONFIRMED,18.712253,6.475,6066.0,6066.0,10.3984,6125.0,1.27,4.29,-2.1578944778320635
CONFIRMED,2.7759678,3.074,13613.0,13613.0,15.4018,6140.0,1.24,4.32,-0.7289665759058158
FALSE POSITIVE,9.155934,3.1412022,908.2412562,908.2412562,2.4949092,5219.0,0.82204,4.55718,-0.8611192785793533
FALSE POSITIVE,6.8424983,3.3079378,8029.880305,8029.880305,16.4578474,5766.0,1.1282001,4.438,-1.008588706180283
CANDIDATE,3.5686777,2.5811179,20121.1854664,20121.1854664,20.2503751,6046.0,1.28529,4.26929,-0.1123152303290174
CONFIRMED,2.1779407,2.098,110.0,110.0,1.28228,5801.89,1.26,4.25132,-3.4724370780005485
